pos_sim,neg_sim,pos_neg_sim
0.7036216855049133,0.7947186231613159,0.8418087959289551
0.637262225151062,0.5964287519454956,0.7905396819114685
0.0517387092113494,0.8052825927734375,0.0882087349891662
1.0,0.3400590419769287,0.3400590419769287
0.84317547082901,0.403802216053009,0.4477623701095581
0.1869526803493499,0.6747727394104004,0.0516642965376377
0.9346764087677002,0.8842707872390747,0.9045829176902772
0.3116952180862427,0.291597306728363,0.4000692367553711
0.0191971138119697,0.0385311320424079,0.0783464610576629
0.7720082998275757,0.9262412786483764,0.7155393958091736
0.8033602237701416,0.9389085173606871,0.7546088099479675
0.0868433937430381,0.0250683166086673,0.0580991879105567
0.6543211936950684,-0.0730280578136444,0.0523347668349742
0.5603010654449463,0.5668712258338928,0.983134388923645
0.0959811061620712,0.1302682608366012,0.4798178672790527
0.1101427301764488,0.411046028137207,0.9104357957839966
0.5837197303771973,0.5837197303771973,1.0
0.3700845837593078,0.0810696333646774,0.6386724710464478
0.2565170526504516,0.2060301303863525,0.2182184159755706
0.2293717563152313,0.6804700493812561,0.0526894479990005
0.8028697967529297,0.0472785606980323,0.2553777396678924
0.8585582971572876,0.8415353298187256,0.9572614431381226
0.6358444690704346,0.4775746762752533,0.5284991264343262
0.6034991145133972,0.5852027535438538,0.7708336114883423
0.7515072226524353,0.915802240371704,0.6882898211479187
0.377054214477539,0.4201899468898773,0.3011555075645447
0.9293240904808044,0.9024269580841064,0.9180926084518432
0.2635904252529144,0.2973066866397857,0.685286819934845
0.8172889947891235,0.0997536182403564,0.399311900138855
0.8051033020019531,0.8685470223426819,0.8814103603363037
0.5734706521034241,0.927137851715088,0.5282225608825684
0.0239227265119552,0.0070445747114717,0.4168294668197632
0.6454086899757385,0.9999999403953552,0.6454086899757385
0.8944960236549377,0.5602330565452576,0.5204259753227234
0.0225777458399534,0.6130729913711548,0.4800589382648468
0.913491427898407,0.949565052986145,0.9675163626670836
0.3028867542743683,0.0623098090291023,0.6640259623527527
0.2885890305042267,0.1091165468096733,0.0616931021213531
0.644253134727478,0.6522445678710938,0.5063976645469666
0.1534101068973541,0.39557084441185,0.1157674938440322
0.8311851024627686,0.5029091835021973,0.4522951245307922
0.24815733730793,0.2812793254852295,0.740243673324585
0.0319222919642925,0.032337449491024,0.1127852723002433
0.7562334537506104,0.726902186870575,0.7595541477203369
0.3543987274169922,0.1186365038156509,0.169545903801918
0.4122388958930969,0.1442809998989105,0.2314502000808715
0.8016836643218994,0.3260321021080017,0.467765599489212
0.6359851956367493,0.3438722789287567,0.4892939925193786
0.0122693246230483,0.0007832710398361,0.5625081062316895
0.2061575651168823,0.2386445105075836,0.5734866261482239
0.3820112943649292,0.0645068436861038,0.2220968008041381
0.5054400563240051,0.5999046564102173,0.8374940156936646
0.7923476696014404,0.1664318293333053,0.1442868858575821
0.7902660369873047,0.5690152049064636,0.552564799785614
0.7950080633163452,0.7403687238693237,0.8798942565917969
0.6534883379936218,0.3643680512905121,0.5483670234680176
0.559969425201416,0.1369535624980926,0.0724469348788261
0.0278962347656488,0.0310238152742385,0.0460472293198108
0.4873716831207275,0.4471462368965149,0.9295735359191896
0.8234295845031738,0.8234295845031738,0.9999998807907104
0.9768164157867432,0.549319863319397,0.5409431457519531
0.0261325407773256,0.0183866806328296,0.6474675536155701
0.7245761156082153,0.2724636793136596,0.3109403848648071
0.9957945346832277,0.8548915386199951,0.8580157160758972
0.869552493095398,0.7979954481124878,0.7933158874511719
0.0,0.0,0.4435752034187317
0.1384402513504028,0.6624294519424438,0.1268523633480072
0.7122528553009033,0.6431639194488525,0.8533709049224854
0.8647680282592773,0.9082614183425904,0.8074320554733276
0.962920904159546,1.0,0.9629210233688354
0.13161002099514,0.1213964819908142,0.2225582003593444
0.6105694770812988,0.5765285491943359,0.5711141228675842
0.1374785304069519,0.1959346979856491,0.4790518283843994
0.0,0.5739460587501526,0.0
0.3476971983909607,0.3351126611232757,0.3295930624008178
0.01536466460675,0.0,0.1227872520685195
0.8385077714920044,0.8596148490905762,0.954104483127594
0.7848056554794312,0.6551071405410767,0.8271079063415527
-0.0115606635808944,0.020281521603465,0.1638119369745254
0.3930634260177612,0.1064154878258705,0.1677450090646743
0.2516779899597168,0.1215097457170486,0.2069219350814819
0.9104597568511964,0.9064216017723083,0.8941326141357422
0.8636099100112915,0.7744582295417786,0.9454200267791748
0.6757197976112366,0.6036728620529175,0.825934112071991
0.861009955406189,0.7165167331695557,0.7522116899490356
0.2597874402999878,0.2449037432670593,0.9423004984855652
0.9368008971214294,0.8749528527259827,0.8471122980117798
0.640097975730896,0.6214765310287476,0.969138503074646
0.8266524076461792,0.8567113876342773,0.8719300031661987
0.2493885904550552,0.6659796237945557,0.2722645998001098
0.5644978880882263,0.4699800610542297,0.7236976027488708
0.7569677829742432,0.6719169616699219,0.9074965119361876
0.2639693915843963,0.2802200317382812,0.4181614220142364
0.3176066279411316,0.0615086480975151,0.6159906387329102
0.5049643516540527,0.6064566373825073,0.7324998378753662
0.9010473489761353,0.0378177836537361,0.0858935713768005
0.0,0.0,0.6504539251327515
0.2191068977117538,0.6446914672851562,0.3314875066280365
0.2668995261192322,0.0908574387431144,0.1139080673456192
0.2082590460777282,0.1380364298820495,0.2022344768047332
0.9923126697540284,0.8674291372299194,0.8614030480384827
0.8616840839385986,0.783200204372406,0.8959947228431702
0.4837310314178467,0.454712450504303,0.4470663368701935
0.5091242790222168,0.4468979835510254,0.3659403026103973
0.0439489409327507,0.3067877888679504,0.1413098722696304
0.0682456195354461,0.0806324332952499,0.4732757806777954
0.6520600318908691,0.4248918890953064,0.8871264457702637
0.6636390089988708,0.6744322776794434,0.695151686668396
0.4270156919956207,0.0265858620405197,0.8673644065856934
0.914698600769043,0.925409495830536,0.8791062831878662
1.0,0.8084413409233093,0.8084413409233093
0.3171490728855133,0.3636903166770935,0.7353063225746155
0.7777211666107178,0.5851455926895142,0.7430933117866516
0.5849189162254333,0.6100747585296631,0.1736514568328857
0.2886001467704773,0.3345097005367279,0.5409797430038452
0.7071864604949951,0.583437979221344,0.649238646030426
0.2011395841836929,0.2400374561548233,0.7591216564178467
0.1298858821392059,0.0895638167858123,0.0710747763514518
0.0,0.0,0.9653934240341188
0.8120661973953247,0.1879389882087707,0.3005019128322601
0.6436117887496948,0.3113011717796325,0.7267143726348877
0.5011299252510071,0.4942381680011749,0.4966779351234436
0.629121720790863,0.3649166226387024,0.5276145935058594
0.3542276918888092,0.2968261241912842,0.1991636902093887
0.8685843348503113,0.6963692903518677,0.6719381809234619
0.6745128631591797,0.527995228767395,0.5152152180671692
0.356400191783905,0.111745111644268,0.7810343503952026
0.4450648725032806,0.3675892949104309,0.885161280632019
0.3516615927219391,0.3396958708763122,0.8405041694641113
0.5521981716156006,0.2088923305273056,0.7512283325195312
0.5177210569381714,0.4996789991855621,0.9364184141159058
0.8910267353057861,0.832095742225647,0.9572730660438538
0.771775484085083,0.8704541325569153,0.7886209487915039
0.801703929901123,0.6818053722381592,0.8639062643051147
0.4289004504680633,0.6493160128593445,0.7501975297927856
0.0036658919416368,0.072417214512825,0.0058647864498198
0.3471681177616119,0.3434717953205108,0.5242985486984253
0.8489819765090942,0.5419849157333374,0.5649739503860474
0.9812060594558716,0.9742732048034668,0.955772340297699
0.1139222905039787,0.2163075506687164,0.6271114349365234
0.8917217254638672,0.921383023262024,0.9390370845794678
0.5521981716156006,0.1792617440223693,0.233723983168602
0.4406112432479858,0.9235270619392396,0.4831136465072632
0.7967775464057922,0.7850356101989746,0.7484599351882935
0.2099968343973159,0.1912856996059417,0.8447411060333252
0.2459630221128463,0.2860561013221741,0.3537403345108032
0.8690633773803711,0.7474306225776672,0.8555076122283936
0.9858226776123048,0.7661733627319336,0.7707979679107666
0.2631534337997436,0.0143270147964358,0.8336778879165649
0.1518388092517852,0.1277427673339843,0.9148086309432985
0.2380455434322357,0.2389431595802307,0.996536374092102
0.327756404876709,0.0724539384245872,0.2154388725757599
0.0287871584296226,0.0605636835098266,0.1606366634368896
0.7736976742744446,0.6728225946426392,0.8682147264480591
0.4292694628238678,0.6908677816390991,0.402877926826477
0.9146296977996826,0.4516305923461914,0.5086967945098877
0.0696211755275726,0.0630592852830886,0.8999937772750854
0.460688829421997,0.4601224660873413,0.9274208545684814
0.2974444925785064,0.3131228387355804,0.6386106014251709
0.8464853167533875,0.8377560377120972,0.9798632264137268
0.826507568359375,0.6808844804763794,0.6211666464805603
0.6407793760299683,0.3552170395851135,0.3615047931671142
0.8346987962722778,0.5240665674209595,0.5244492888450623
0.9590539932250975,0.9648449420928956,0.9253384470939636
0.8168479204177856,0.8439908027648926,0.9093148708343506
0.7571178674697876,0.8360278606414795,0.8489470481872559
0.5429953336715698,0.5184507966041565,0.7580847144126892
0.7550762295722961,0.7623074054718018,0.6665620803833008
0.3765902519226074,0.0662739053368568,0.9247654676437378
0.8423279523849487,0.9610376358032228,0.8344603180885315
0.7343839406967163,0.5826599597930908,0.7502289414405823
0.3624532222747803,0.5680561065673828,0.510278582572937
0.1323827058076858,0.074031226336956,0.8982625007629395
0.9546138048171996,0.8601441383361816,0.8990840315818787
0.4411556124687195,0.4378992915153503,0.9920381903648376
-0.0899586826562881,0.0795418471097946,0.7450485825538635
1.0,0.938385248184204,0.938385248184204
0.67171311378479,0.7461554408073425,0.8949614763259888
0.6366977095603943,0.635844886302948,0.9790620803833008
0.816787838935852,0.8678426742553711,0.7576272487640381
0.8182783126831055,0.5389072895050049,0.4986931979656219
0.1174663007259368,0.0,0.0
0.6970186233520508,0.7163468599319458,0.6659746170043945
0.4870935678482055,0.6687470078468323,0.7188365459442139
0.143300324678421,0.1829304546117782,0.1976009756326675
0.9576514959335328,0.9593830704689026,0.9395672678947448
0.7336434125900269,0.7336434125900269,1.0
0.8701021671295166,0.7652658224105835,0.746099054813385
0.3933952450752258,0.4783726632595062,0.3505238592624664
0.6995828151702881,0.8834448456764221,0.7914448380470276
0.5499773025512695,0.5578840970993042,0.7953474521636963
0.7130203247070312,0.3121934235095978,0.3393948078155517
0.0,0.0,0.2733332216739654
0.9030055403709412,0.8476485013961792,0.865827202796936
0.3250855803489685,0.729417085647583,0.2948852777481079
0.8236491084098816,0.7753048539161682,0.9244335889816284
0.7447929382324219,0.953934609889984,0.7132039070129395
0.7086337208747864,0.6659520864486694,0.918119251728058
0.5414869785308838,0.5610877275466919,0.5702542066574097
0.6398701667785645,0.6361348628997803,0.4849030971527099
0.8744821548461914,0.7367043495178223,0.7386462092399597
0.7531579732894897,0.6607487797737122,0.8633578419685364
0.0945118814706802,0.0522348433732986,0.6024559736251831
0.7407751083374023,0.8159066438674927,0.867972195148468
0.7229181528091431,0.7056715488433838,0.776189923286438
0.9574288725852966,0.8681674003601074,0.9062756896018982
0.5948804616928101,0.7036094069480896,0.4536637663841247
0.8298372030258179,0.8075734376907349,0.9074472188949584
0.1915091127157211,0.2091109901666641,0.8083672523498535
0.7116705179214478,0.7184182405471802,0.8297699689865112
0.6425701975822449,0.9090641736984252,0.5956485867500305
0.0974712520837783,0.8086138963699341,0.0686014294624328
0.5359238386154175,0.6250518560409546,0.927118718624115
0.6639524698257446,0.8161466121673584,0.7783282995223999
0.3254035413265228,0.1120582073926925,0.6086016297340393
0.5122920274734497,0.4309553503990173,0.7277957201004028
0.8168429732322693,0.4753860831260681,0.2753321826457977
0.502812385559082,0.1810006201267242,0.6040059924125671
0.6152384281158447,0.5850733518600464,0.538560688495636
0.6537549495697021,0.864595353603363,0.6025999188423157
0.8695303201675415,0.3682377338409424,0.6443313360214233
0.9999999403953552,0.9235308170318604,0.9235308170318604
0.1672943830490112,0.4096930027008056,0.1937798857688903
0.2577051818370819,0.2318573892116546,0.7456341981887817
0.9285294413566588,0.8581337928771973,0.8082824945449829
0.093065358698368,0.0724539384245872,0.6812251210212708
0.1573042571544647,0.1672945618629455,0.9466757774353028
0.4312613606452942,0.8376598358154297,0.3919796347618103
0.5492630004882812,0.4344269037246704,0.7165290117263794
0.7506616115570068,0.6453179121017456,0.5302395224571228
0.4441831707954407,0.3288925290107727,0.3137751519680023
0.1858720034360885,0.7535713911056519,0.2102377414703369
0.5387144684791565,0.6087974905967712,0.5801718235015869
0.9562561511993408,0.9571518301963806,0.939813494682312
0.6198779344558716,0.6129937767982483,0.8799068927764893
0.3693465292453766,0.4520236253738403,0.9274373650550842
0.6240407228469849,0.3971124589443207,0.0547852627933025
0.6000994443893433,0.5929155349731445,0.9640436172485352
0.4273148477077484,0.2684980630874634,0.3044605851173401
0.8786323070526123,0.7915684580802917,0.7673161029815674
0.0901766940951347,0.0543360263109207,0.2418647706508636
0.1085913851857185,0.0716487467288971,0.6804487705230713
0.7189748883247375,0.7582926750183105,0.8709368705749512
0.223580464720726,0.3894193768501282,0.6823459267616272
0.8221738934516907,0.8959113955497742,0.8431295156478882
0.5342442393302917,0.6050838828086853,0.5536549091339111
0.6377992033958435,0.7441282868385315,0.643898069858551
0.3921030759811401,0.2785985767841339,0.3258610963821411
0.1345419585704803,0.357653260231018,0.8541007041931152
0.1030827984213829,0.0656487643718719,0.7928593754768372
0.8757741451263428,0.8757741451263428,1.0
0.6922692060470581,0.7212599515914917,0.9246593117713928
0.6589733958244324,0.3381477892398834,0.7831469774246216
0.0364061519503593,0.0,0.3416193723678589
0.225670725107193,0.1493837833404541,0.5492576360702515
0.1942069083452224,0.1499658077955246,0.8210340738296509
0.0858144387602806,0.1864827573299408,0.3683017492294311
0.6842486262321472,0.2015236020088195,0.0867335498332977
0.1381070911884308,0.6162787079811096,0.3451249003410339
0.4540133774280548,0.3356965184211731,0.2781994640827179
0.8465865850448608,0.8763104677200317,0.9498039484024048
0.0,0.0948438048362732,0.0
0.8943430185317993,0.4040344357490539,0.4142496585845947
0.8361585736274719,0.4544482231140136,0.4337980151176452
0.732377290725708,1.0,0.732377290725708
0.744799017906189,0.7066601514816284,0.9312007427215576
0.8733201026916504,0.3927509188652038,0.6009153127670288
0.137427806854248,0.9507354497909546,0.1178824007511138
0.0852314606308937,0.1161521598696708,0.2608286142349243
0.2466363906860351,0.182888463139534,0.9350464344024658
0.4849822521209717,0.4867335855960846,0.6897897720336914
0.714768648147583,0.7871973514556885,0.8643240928649902
0.8172410726547241,0.8649582266807556,0.89722740650177
0.7630583643913269,0.8235107660293579,0.7430793046951294
0.0,0.0933987498283386,0.0
0.9650622606277466,0.471127450466156,0.470847487449646
0.9606375098228456,0.6958273649215698,0.7187576293945312
0.7437705397605896,0.8049139976501465,0.7876735329627991
0.1772503703832626,0.7982122898101807,0.3466869294643402
0.5790644288063049,0.8520973324775696,0.7121404409408569
0.0986623540520668,0.0820075199007988,0.3301863968372345
0.1410400718450546,0.1767579019069671,0.5676219463348389
0.3837567865848541,0.4090751111507416,0.6103261709213257
0.5899420380592346,0.4163454174995422,0.660151481628418
0.6471268534660339,0.5853389501571655,0.8588228821754456
0.7496053576469421,0.3952516317367553,0.2725085616111755
0.93439781665802,0.3188889622688293,0.220960646867752
0.0309502147138118,0.0313853584229946,0.7994767427444458
0.2306524366140365,0.3183637261390686,0.5988616943359375
0.5539365410804749,0.4911333918571472,0.5479559898376465
0.7839702367782593,0.5449788570404053,0.4338492155075073
0.3963057994842529,0.373733639717102,0.4142638146877289
0.289432942867279,0.40274178981781,0.556610643863678
0.11846374720335,0.0578026510775089,0.5892474055290222
0.9176371097564696,0.8713700771331787,0.9491451978683472
0.4102727174758911,0.4390706121921539,0.8296269178390503
0.0899683833122253,0.414951741695404,0.0936672091484069
0.3903394639492035,0.4253474175930023,0.4117158651351928
0.3016680181026459,0.3714749217033386,0.2089024186134338
0.7314605116844177,0.7332618832588196,0.7118322253227234
8.114027878036723e-05,0.0,0.7712794542312622
0.7115413546562195,0.6760585308074951,0.945720911026001
0.1300173550844192,0.0,0.0
0.3321309089660644,0.482744812965393,0.4483710527420044
0.0675995275378227,0.0466022677719593,0.192981332540512
0.0,1.851303204603028e-05,0.3085029423236847
0.871587872505188,0.8949762582778931,0.9712975025177002
0.5857985019683838,0.5741583108901978,0.2575443089008331
0.5227662324905396,0.0,0.0978822484612464
