premise,correct,incorrect,pos_neg_sim,pos_sim,neg_sim,difference,sentence_mode,embedding_details,distance_metric,original_index
"[""James MaClean, Republic of Ireland winger, limped out of training Tuesday. Fortunately, scans showed that it was simply some bruising, and he claims he will be ready to face Poland on Sunday for Euro's 2016 qualifier. He plans to get rest and ice up in order to get cleared before the big game.""]","[""This topic is about Manchester United's manager, Premier League, the striker for the team, and Liverpool versus Chelsea.""]",['CJ was refuse to go to the school and he went the Battle Abbey Prep School for the entrance exam'],0.9280029535293579,0.9147278666496277,0.939845085144043,-0.025117218494415283,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,10
"['The Hellenic Football Federation reported that the three Greece international football players were caught in a fatal car crash, are indeed in good health. This accident occurred when the three players were retuning to their clubs after a game. In the Greece v Hungary game at the 2016 European Championship, there was a 0-0 tie.']","['This topic is about a football league having a world championship where each team‚Äôs fans are gathered to watch the end of this season‚Äôs games culminating in a tournament, to see their favorite football player.']",['There is no discussion of the ukraine and Russia in this article'],0.9311355352401733,0.9749913811683655,0.9451470375061035,0.029844343662261963,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,11
"[""FireChat app has enabled online internet users to chat online without a need for or the web or even a mobile signal. Users using an iPhone App to surf the internet can also use iphone's AirDrop feature to send and receive data to other users within close proximity. Moreover, FireChat app can be used to connect multiple users and save money on data plans.""]","['This topic is about online internet users, using an iPhone app to surf the internet, computer devices, data plans, and people checking a website on different devices.']",['Tomasc Morawski stopped at a red light just as his car exploded'],0.8714697957038879,0.9548369646072388,0.8507235050201416,0.10411345958709717,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,12
"['Arsenal needs to score at least 3 goals if they want to reach the quarter finals of the Champions League. Francis Coquelin, the 23 yr old Frenchman, believes his team can do it. He also defended his teammate Oliver Giroud, who squandered opportunities in the previous games.']","['This topic is about winning the match by a few points, and how Barcelona had minutes left and had scored before half-time but were able to score a goal at the end.']",['Tomasc Morawski stopped at a red light just as his car exploded'],0.9118368625640869,0.9500845670700073,0.8895052075386047,0.06057935953140259,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,13
"['A lot of music artists are starting to indulge in the business behind the music. Due to this curiosity, partnerships with music streaming services have started to happen. It has even gone as far as Jay-Z owning his own streaming service.']","['This topic is about pop songs, music fans rejoice, a singer and songwriter, the first track on the new album, doing a sound check, and singing along with a prerecorded track.']",['Liana Barrientos has married a total of ten men without necessarily filing for divorce or waiting to be widowed'],0.9054030179977417,0.9523952007293701,0.930570125579834,0.021825075149536133,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,14
"['The most common punctuation marks in English are: capital letters and full stops, question marks, commas, colons and semi-colons, exclamation marks and quotation marks.\n \n\n In speaking, we use pauses and the pitch of the voice to make what we say clear. Punctuation plays a similar role in writing, making it easier to read.\n \n\n Punctuation consists of both rules and conventions. There are rules of punctuation that have to be followed; but there are also punctuation conventions that give writers greater choice']","['This topic is about heir to the throne, Prince William and Prince Harry, the British royal family, the second in line to the throne, and the royal couple.']",['This article I mainly talking about the debate surrounding the downsizing of the military budget and specifically the lack of new modern planes for the Air Force to fly'],0.9686895608901978,0.9452599287033081,0.9363750219345093,0.008884906768798828,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,15
"[""Many parents are afflicted by 'weight-blindness', unable to recognize where their child's body mass index (BMI) was. The scale classifies individuals as very overweight (or obese), overweight, a healthy weight, or underweight, according to new research. Tam Fry, spokesperson for the National Obesity Forum, said: 'Because there are so many overweight and obese children around, the parents are in denial. Reportedly obesity is linked to a range of health risks later in life, including increased cancer risks.""]",['This topic is about weight loss and following a healthy diet in order to regulate body fat and blood sugar levels and lose a few pounds of weight following a diet.'],"[""Karma Elms was hired by Queensland health in 2010 to help with the large workload caused by the department's flawed payroll system which left 1800 employees with little or no pay""]",0.9178838729858398,0.9488598108291626,0.9605745077133179,-0.011714696884155273,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,16
['Wow all i can say to start the summary off. The article start off by talking about football then at the end its about hockey. It was very hard to follow and understand.'],"['This topic is about a football league having a world championship where each team‚Äôs fans are gathered to watch the end of this season‚Äôs games culminating in a tournament, to see their favorite football player.']",['Beard and Hancock lost the initial weight as a plan to slim down before getting married on May 21st'],0.9316943883895874,0.9515682458877563,0.9288383722305298,0.022729873657226562,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,17
"['A large group of protesters came together in assembly petitioning against the provincial governor in the city of Khost in Afghanistan. During this eventful day that could have sparked different historic momentum towards positive change for the people of Afghanistan, militant extremism took the front page when a bomb went off. This unfortunate terroristic act resulted in nearly 20 fatalities and a total of 64 wounded Afghan people leaving dismay and disaster to take over the populations hearts.']","['This topic is about a group composed of militants, fighters joining forces, ongoing violence in the capital, people dead across the country, militants armed with grenades, and a border town.']",['A man led Alaska police on high speed highway chase'],0.8514806032180786,0.9757744073867798,0.8453825116157532,0.1303918957710266,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,18
"['There are several cases about to be before the Supreme Court on the topic of same-sex marriage.  The position of the Obama administration, who are ready to file friend of the court briefs, is that it is time for America to recognize at the Federal level the same marriage rights for same-sex marriages as for heterosexual marriages. Opponents argue that the matter should be addressed at the level of the states and the Federal court system is not the correct place for this matter to be settled. Opponents of legalization argue in support of the traditional definition of marriage, as a one-man-one-woman institution. and that the original definition should not be redefined.']","['This topic is about civil law, marriage, federal law, legal actions, state law, petition, and law for married couples.']",['Elizabeth Sedway was travelling with her family from a vacation in Hawaii to their home in California via a flight on Alaska Airlines'],0.7771157026290894,0.799139678478241,0.9322867393493652,-0.13314706087112427,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,19
"[""Ellen White had a night she won't forget, scoring a goal against her former team that led her new team to a win by a few points. Although it initially looked as though the goal wasn't initially going to happen, Ellen made a great recovery and scored at a crucial time right before half-time. The goal came late as Barcelona still had some time left, but it was still an important goal nonetheless.""]","['This topic is about winning the match by a few points, and how Barcelona had minutes left and had scored before half-time but were able to score a goal at the end.']",['All of your Google queries are saved'],0.8184832334518433,0.9719659090042114,0.8066396713256836,0.16532623767852783,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,20
"[""Amanda Lubiewski, mother of Abby Lubiewski, fought against school discrimination involving her child. Her daughter was born with a rare genetic syndrome called, Hallerman-Streiff. After her school had her take pictures of herself without her glasses, she took action and made sure that her child's pictures were retaken. Not having her pictures depicting how her daughter actually looked was wrong in many ways, such as not having accurate pictures of her daughter in case of an emergency situation needing them. As well as the fact that they felt the need to have her remove her glasses, discriminating against her. Ultimately she was able to have them re-do her pictures the correct way.""]","['This topic is about having kids, becoming a mother, giving birth, children and their parents, and families with children when a baby is born.']",['A woman was arrested at San Francisco International Airport'],0.8905868530273438,0.9188464879989624,0.8807987570762634,0.038047730922698975,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,21
"[""Kim Jong Un the leader of North Korea to visit Russia. He was invited by Putin to take part in the Victory Day Celebrations commemorating Russia's victory over Nazi Germany in World War II. Russia has invited other world leaders also for the ceremony. Putin is trying to garner support for his invasion of Ukraine from leaders of the eastern bloc.""]","['This topic is about Ukraine and Russia, calling to fight for Ukraine, euro countries, Russian officials gathering in Moscow, Vladimir Putin, a citizen of the eastern European country, and a bloc of nations within the European Union.']","[""Christina and James's friends told them, married or not married, they would still be a ""]",0.7600380182266235,0.9698739647865295,0.7600804567337036,0.20979350805282593,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,22
['The man writing the article is praising his wife for being such a great stay at home mom. He is saying he cannot afford to spend the money she deserves for working for him. He writes an article on how much each service his wife is provided would cost and how much he would have to be making if he wanted to pay her for what all she is doing. He writes about how often she feels like she does not have a right to their shared income but he calculates that she has more right to their income than she knows.'],"['This topic is about credit, receiving funds, paying money using a credit card, and spending money.']",['bin Hir was prounced dead after a big raid that left a lot of police dead'],0.800608217716217,0.8393203020095825,0.8859615921974182,-0.04664129018783569,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,23
['Parents have agreed to let their triplets appear as actors on television. The entire family has between warmly received by the cast and crew. The triplets have an older brother. Their father hopes the triplets will cultivate a passion for acting.'],"['This topic is about family and friends, and a husband and wife, the couple‚Äôs daughter has two brothers.']","[""This isn't the first time Patrick Revins has been identified by his tattoos""]",0.8815394639968872,0.9339040517807007,0.9243005514144897,0.009603500366210938,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,24
"[""Christine Lillico, 47 spent her parents' money on shopping sprees. Lillico used Debit card pay in differed shops like JD Sports and B&Q. She spent her parents' money on herself instead of her parents.""]","['This topic is about a person found guilty in the trial before a judicial panel, opening a criminal trial against him, a person potentially facing jail time,  receiving a fine, and a suspended prison sentence.']",['A three-month-old child was abandoned at McDonalds in Ohio by his parents after police said they could not agree on who would take care of the child over the weekend'],0.9120500087738037,0.7997154593467712,0.8819193840026855,-0.0822039246559143,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,25
"['Angel Di Maria said Manchester United are confident of consolidating the top four positions at the end of the season. Di Maria played for the Red Devils again after being sent off with a red card in the 2-1 FA Cup loss to Arsenal on March 9th. The 27-year-old lost Manchester United\'s 3-0 victory over Tottenham Hotspur on March 15 - a game that brought a string of difficult results for Louis Van Gaal\'s team. ""We all know that a series of important games is coming, and the season will depend on those conflicts,"" Angel explained in a recent interview with the joint commentary on the trip to Old Trafford.']","[""This topic is about Manchester United's manager, Premier League, the striker for the team, and Liverpool versus Chelsea.""]","['Ms Cowan never married, worked and lived in Edinburgh her adult life']",0.7746971845626831,0.945957362651825,0.7961255311965942,0.1498318314552307,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,26
"['A 23 year old Islamic man was arrested on many charges, including providing material support for terrorism. An investigation revealed he had ties to terrorist organizations through Syria. The allegations include making false statements to the FBI and attempting to provide/ provide material support to terrorist organizations.']","['This topic is about a person arrested and charged, authorities allegations, an investigation, being accused of a crime, being under arrest on one charge, and being under investigation.']",['The baby hippo was born yesterday at San Diego'],0.8437719941139221,0.8999642133712769,0.8627979755401611,0.03716623783111572,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,27
"[""There were high hopes for Ozil to do well against Chelsea, however, his performance did not meet the expectations. There was thought to be more victories, especially for the Arsenals in the upcoming games. These upcoming games will predetermine the worldchampionship, so stakes are high. The various players are expected to play their best in order to receive the victory. If they didn't play well and win, that could put much more pressure on Chelsea.""]","['This topic is about a football league having a world championship where each team‚Äôs fans are gathered to watch the end of this season‚Äôs games culminating in a tournament, to see their favorite football player.']",['Hillary boarded the plain just like anyone else'],0.7236992120742798,0.9610720276832581,0.7533100247383118,0.2077620029449463,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,28
"[""If there has ever been a doubt that the Obama administration's Clean Energy Plan is an energy policy plan, not a carbon reduction plan, then you need to look at how they treat nuclear energy. President Barack Obama's climate plan, supposedly aimed at reducing overall US carbon emissions, would revitalize the nuclear industry, expand power plant construction and help meet aggressive carbon reduction targets. In a recent hearing at the Committee on the Environment and Public Works, Mary Nichols, chair of the California Air Resources Council, told Congress that the EPA had reviewed California's Global Warming Solutions Act in developing its so-called Clean Energy Plan that the EPA plan adopts the same policy choices - limited credit for nuclear or hydropower - both carbon-free.""]","['This topic is about power plants, using fuel to produce heat, fossil fuels that produce waste, and solar energy.']","[""Arsene Wenger believes Sean Dyche and his Burnley team don't deserve to be relegated from the Premier League""]",0.81807541847229,0.8741306066513062,0.9070438146591187,-0.0329132080078125,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,29
"['Now the race is on between the political parties, to fill Mikulski\'s spot in Congress. While in office, she was very passionate about Women\'s Rights. She had a law passed that allowed women to have the same equal pay as men. But the bill got blocked and it never happened. They accused her of being ""emotional"" about it.']","['This topic is about the presidential campaign, the presidential candidate, a state governor, joining a presidential campaign, and a huge impact on political campaigns.']",['The rogue broker who faces charges of manipulating the stock market and helping to trigger a trillion-dollar Wall Street crash will remain in prison over the weekend after failing to pay his £5 million bail'],0.9235308766365051,0.9228640198707581,0.9484023451805115,-0.025538325309753418,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,30
"[""Chelsea is two matches away from winning the title this year. If they win this match, they'll be just three points away from securing victory in the final round and becoming this year's champion. Arsenal is a tough competitor, as they demonstrated last season in the match at Stamford Bridge, so the final match will be an suspenseful one.""]","['This topic is about a final match to determine which team will win the final round, winning the title to become this year‚Äôs champion.']",['The Russians denied that the Russian pilot acted out of aggression'],0.8769901990890503,0.9658169746398926,0.8657585382461548,0.10005843639373779,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,31
['People will have to increase their budget for phone and internet services to best fit their needs. As speeds slow down people will have to pay more for faster phone and internet services. As taxes rise people will have less money in general especially for their end of year/beginning of year budgets.'],"['This topic is about a rise of taxes benefitting average people, with increased benefits despite their expenses due to a budget increase and decreased consumer goods rates.']","['Olivier Giroud has scored 10 goals in his last 10 matches for Arsenal! Burnley has let in 10 goals in their last four matches against Arsenal, whose offensive strategies have been successful']",0.8282502293586731,0.9266254901885986,0.8856093883514404,0.0410161018371582,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,32
['Steven Hancock and Holly Beard lost a combined weight of 11st. Beard joined weight watchers and Hancock joined her and changed his diet to match hers. The couple cut back on carbohydrate heavy lunches and dinners.'],['This topic is about weight loss and following a healthy diet in order to regulate body fat and blood sugar levels and lose a few pounds of weight following a diet.'],['Tottenham had underwhelming recent performances'],0.39739084243774414,0.9408001899719238,0.4075390696525574,0.5332611203193665,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,33
['The pressure on players of the favourite football team to reach the final. Additional pressure on players to give an unforgetable send off to their teammate. Captians suggestions to players to focusing on the game and to give their best to reach the final.'],"[""This topic is about Manchester United's manager, Premier League, the striker for the team, and Liverpool versus Chelsea.""]",['Rubio does not believe same-sex marriage should be a constitutional right'],0.699642539024353,0.9087020754814148,0.6976569890975952,0.21104508638381958,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,34
"[""Wednesday's terrorist attack against the Bardo Museum in Tunisia resulted in the death of 23 people. This follows a 2008 attack in Mumbai, a January attack in Libya, a 2003 attack in Kenya, and a January attack in Paris, in which the attacks were carried out by or inspired by Islamic Terrorists. These terrorists have been willing to fight to the death, which has been widely adopted by jihadist extremists in recent years.""]","['This topic is about terrorist attacks, islamic terrorism, attacks on the country, terrorist threats, and extremist groups.']",['CFL and LED lights use 60%-90% less energy than incandescent bulbs'],0.6062480211257935,0.8770890235900879,0.5497504472732544,0.3273385763168335,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,35
"['Arsene Wenger is leading his current team against his old league. The two teams are competing in the Champions League game. Before he switched teams, Wenger helped his old team win one such game as well as the Coupe de France.']","['This topic is about a football league having a world championship where each team‚Äôs fans are gathered to watch the end of this season‚Äôs games culminating in a tournament, to see their favorite football player.']","['In the NCAA Final Fours in Indianapolis, the Kentucky Wildcats lost to the Wisconsin Badgers 71-64']",0.8605300188064575,0.9545732736587524,0.8325544595718384,0.12201881408691406,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,36
"['He was paying respect to a solider\'s tomb a litte boy approched prince.\n He was having sign describing the hair color of the prince.\n The sign said ""RED Rules"".']","['This topic is about heir to the throne, Prince William and Prince Harry, the British royal family, the second in line to the throne, and the royal couple.']",['The husky has lost reasonable weight due to the illness and the bacterial infection'],0.9483046531677246,0.9506043195724487,0.9157319068908691,0.03487241268157959,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,37
"['It is alleged that Ted Kritza stole two million dollars from Richard Jefferson. Jefferson helped the FBI with their investigation and supposedly helped secure a confession. In the meantime, Donald Sterling claims that he was fraudulently stripped of the ownership of his team by his wife and her lawyers. Sterling was banned and sued for alleged racist slurs.']","['This topic is about a person arrested and charged, authorities allegations, an investigation, being accused of a crime, being under arrest on one charge, and being under investigation.']",['Bedene is ranked 83rd in the world'],0.8202984929084778,0.9114962220191956,0.9224942922592163,-0.010998070240020752,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,38
"[""Wayne Rooney is taking his son Kai with him on his next game as Manchester United's striker. He hopes that his son will bring him the same luck that he had in the last game. He scored the opening goal last time; his team won 3-1.""]","[""This topic is about Manchester United's manager, Premier League, the striker for the team, and Liverpool versus Chelsea.""]",['Mike was fond of many women and had no plans to settle down anytime soon'],0.8654215335845947,0.9166896343231201,0.9017053842544556,0.01498425006866455,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,39
"[""Mrs. Watkins recently won some money in the Daily Mall's scrabble competition. She was going to use some of the money for holiday in Holland to honor her husband and brother. The rest of the money she planned on using to pay off bank loans that had been overbearing the past few years. She never knew what the future held but the winnings sure did help. Mrs. Watkins spent the money in a whim.""]","['This topic is about credit, receiving funds, paying money using a credit card, and spending money.']","[""So in this article it talk about how parents who don't vaccinate their children will be at risk of losing health coverage""]",0.8230093717575073,0.8067716360092163,0.8437331914901733,-0.03696155548095703,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,40
['Ten former public school educators were convicted of racketeering in a test-cheating scandal in Atlanta. Fulton County Judge Jerry Baxter urged the defendants to accept deals with the prosecution and threatened prison sentences if they fail to reach those deals. Prosecutors accused defendants of erasing incorrect answers and instructing students to change their answers in order to secure promotions and up to $5000 each in cash bonuses in the Atlanta school system in 2009. '],"['This topic is about a person found guilty in the trial before a judicial panel, opening a criminal trial against him, a person potentially facing jail time,  receiving a fine, and a suspended prison sentence.']",['A wife lost her husband to a heart attack'],0.9334850311279297,0.8894985914230347,0.8661075830459595,0.023391008377075195,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,41
"['The EC is going to hold a vote in which they will decide whether or not to ban the use of halogen bulbs. This poses a problem for consumers, as many of them still use halogen bulbs, and the cost to replace the bulbs can be up to 15 times more expensive. There has been a proposed push back on the date in which the ban is to take place, in order to allow consumers adequate time for the adjustment, as some of it could consist of rewiring in order to compensate the proposed CFLs or LEDs.']","['This topic is about power plants, using fuel to produce heat, fossil fuels that produce waste, and solar energy.']",['Tory MP has been asked to remove tweets about the murder trial'],0.8055874109268188,0.8394147157669067,0.8754032850265503,-0.035988569259643555,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,42
['A man named Jason Cualler aged 44 hit a black man on his head with bottle of wine. Authorities took action against him as he hit the man on racism. Investigations been taken against him as authorities were told how he held that crime.'],"['This topic is about a person arrested and charged, authorities allegations, an investigation, being accused of a crime, being under arrest on one charge, and being under investigation.']","['Hilary Border has been spared jail after stealing £20,000 from her mother, who has dementia']",0.7629848718643188,0.9260926246643066,0.7874658107757568,0.1386268138885498,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,43
"['In Sydney, property prices continue to rise, new records are being set. The reason for the fact that the cost of housing in one of the districts increased by 5.8% was the reduction of the discount rate by the Reserve Bank to 2.25%. Some homes are now worth a million dollars or more.']",['This topic is about economic growth involving billion dollar figures showing that the economy is growing as expected globally.'],['The Duchess of Cornwall was initially disliked by the British press and British people'],0.8657658100128174,0.8917599320411682,0.9637727737426758,-0.07201284170150757,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,44
['Travis Hatfield is an aspiring country singer who sung to his uncle who has Down syndrome. The video of him singing went viral even though it was meant for family and friends. Travis sings with his uncle often and dream of making his family proud by producing his own record label.'],"['This topic is about family and friends, and a husband and wife, the couple‚Äôs daughter has two brothers.']",['The 30 year old builder has been sentenced to 21 months in jail for theft and fraud'],0.9040738940238953,0.9254741668701172,0.9072728753089905,0.01820129156112671,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,45
"['The Gunners have topped in the Premier League table and they are followed by Arsenal who spent majority of time at the top of the league table last season and ended their trophy drought by winning the FA cup. The fine addition of Alexis Sanchez has brought solidity in the team and with the return of Mesut Ozil, the Gunners are already being tipped to challenge for the title next season. The Gunners are currently topping the European form guides. The things are certainly good for Gunners now and they look in fine shape for their matches in the next season.']","['This topic is about winning the match by a few points, and how Barcelona had minutes left and had scored before half-time but were able to score a goal at the end.']",['A three-month-old child was abandoned at McDonalds in Ohio by his parents after police said they could not agree on who would take care of the child over the weekend'],0.9572794437408447,0.9437432289123535,0.9531555771827698,-0.00941234827041626,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,46
"['Currently, about £11billion per year in taxpayer money is being used to supplement the incomes of workers in low-paying jobs. Large companies receive these funds as public subsidies, enabling profitable businesses to get away with paying low wages. Citizens UK, a charity, is campaigning for the adoption of a minimum wage that is £9.15 an hour in London and £7.85 for the rest of the UK. ']","['This topic is about credit, receiving funds, paying money using a credit card, and spending money.']",['Prince Harry is the younger son of Prince Charles and Princess Diana'],0.752865731716156,0.8157223463058472,0.9084343910217285,-0.09271204471588135,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,47
